date,address,city,full_address,code,lon,lat,geoAddress
6/28/2018,15th St & Main St,", Los Angeles, CA","15th St & Main St, Los Angeles, CA",PB,-118.2642305,34.0342961,
6/18/2018,15th St& Main St,", Los Angeles, CA","15th St& Main St, Los Angeles, CA",PC,-118.2642305,34.0342961,
6/20/2018,15th St& Main St,", Los Angeles, CA","15th St& Main St, Los Angeles, CA",PC,-118.2642305,34.0342961,
6/9/2018,1600 S Figueroa St,", Los Angeles, CA","1600 S Figueroa St, Los Angeles, CA",PC,-118.2697756,34.0372266,"1600 s figueroa st, los angeles, ca 90015, usa"
6/10/2018,1600 S Figueroa St,", Los Angeles, CA","1600 S Figueroa St, Los Angeles, CA",PB,-118.2697756,34.0372266,"1600 s figueroa st, los angeles, ca 90015, usa"
6/13/2018,1600 S Figueroa St,", Los Angeles, CA","1600 S Figueroa St, Los Angeles, CA",PC,-118.2697756,34.0372266,"1600 s figueroa st, los angeles, ca 90015, usa"
6/26/2018,1600 S Figueroa St,", Los Angeles, CA","1600 S Figueroa St, Los Angeles, CA",PK,-118.2697756,34.0372266,"1600 s figueroa st, los angeles, ca 90015, usa"
6/30/2018,1600 S Figueroa St,", Los Angeles, CA","1600 S Figueroa St, Los Angeles, CA",PK,-118.2697756,34.0372266,"1600 s figueroa st, los angeles, ca 90015, usa"
6/28/2018,1667 N Main St,", Los Angeles, CA","1667 N Main St, Los Angeles, CA",PJ,-118.226624,34.068031,"1667 n main st, los angeles, ca 90012, usa"
6/29/2018,1667 N Main St,", Los Angeles, CA","1667 N Main St, Los Angeles, CA",PI,-118.226624,34.068031,"1667 n main st, los angeles, ca 90012, usa"
6/30/2018,1667 N Main St,", Los Angeles, CA","1667 N Main St, Los Angeles, CA",PJ,-118.226624,34.068031,"1667 n main st, los angeles, ca 90012, usa"
6/1/2018,1800 S Main St,", Los Angeles, CA","1800 S Main St, Los Angeles, CA",PB,-118.2634659,34.0318962,"1800 s main st, los angeles, ca 90015, usa"
6/3/2018,1800 S Main St,", Los Angeles, CA","1800 S Main St, Los Angeles, CA",PB,-118.2634659,34.0318962,"1800 s main st, los angeles, ca 90015, usa"
6/28/2018,1800 S Main St,", Los Angeles, CA","1800 S Main St, Los Angeles, CA",PB,-118.2634659,34.0318962,"1800 s main st, los angeles, ca 90015, usa"
6/14/2018,1st & Vignes ,", Los Angeles, CA","1st & Vignes , Los Angeles, CA",PJ,-118.2360884,34.0485188,
6/13/2018,1st & Vignes,", Los Angeles, CA","1st & Vignes, Los Angeles, CA",PI,-118.2360884,34.0485188,
6/17/2018,1st & Vignes,", Los Angeles, CA","1st & Vignes, Los Angeles, CA",PH,-118.2360884,34.0485188,
6/1/2018,206 W 6th St,", Los Angeles, CA","206 W 6th St, Los Angeles, CA",PH,-118.2513844,34.0460412,"206 w 6th st, los angeles, ca 90014, usa"
6/1/2018,206 W 6th St,", Los Angeles, CA","206 W 6th St, Los Angeles, CA",PI,-118.2513844,34.0460412,"206 w 6th st, los angeles, ca 90014, usa"
6/2/2018,206 W 6th St,", Los Angeles, CA","206 W 6th St, Los Angeles, CA",PF,-118.2513844,34.0460412,"206 w 6th st, los angeles, ca 90014, usa"
6/3/2018,206 W 6th St,", Los Angeles, CA","206 W 6th St, Los Angeles, CA",PH,-118.2513844,34.0460412,"206 w 6th st, los angeles, ca 90014, usa"
6/4/2018,206 W 6th St,", Los Angeles, CA","206 W 6th St, Los Angeles, CA",PI,-118.2513844,34.0460412,"206 w 6th st, los angeles, ca 90014, usa"
6/6/2018,206 W 6th St,", Los Angeles, CA","206 W 6th St, Los Angeles, CA",PI,-118.2513844,34.0460412,"206 w 6th st, los angeles, ca 90014, usa"
6/6/2018,206 W 6th St,", Los Angeles, CA","206 W 6th St, Los Angeles, CA",PK,-118.2513844,34.0460412,"206 w 6th st, los angeles, ca 90014, usa"
6/8/2018,206 W 6th St,", Los Angeles, CA","206 W 6th St, Los Angeles, CA",PH,-118.2513844,34.0460412,"206 w 6th st, los angeles, ca 90014, usa"
6/12/2018,206 W 6th St,", Los Angeles, CA","206 W 6th St, Los Angeles, CA",PH,-118.2513844,34.0460412,"206 w 6th st, los angeles, ca 90014, usa"
6/15/2018,206 W 6th St,", Los Angeles, CA","206 W 6th St, Los Angeles, CA",PH,-118.2513844,34.0460412,"206 w 6th st, los angeles, ca 90014, usa"
6/16/2018,206 W 6th St,", Los Angeles, CA","206 W 6th St, Los Angeles, CA",PI,-118.2513844,34.0460412,"206 w 6th st, los angeles, ca 90014, usa"
6/13/2018,220 S Spring St,", Los Angeles, CA","220 S Spring St, Los Angeles, CA",PI,-118.2459925,34.0508026,"220 s spring st, los angeles, ca 90012, usa"
6/14/2018,220 S Spring St,", Los Angeles, CA","220 S Spring St, Los Angeles, CA",PJ,-118.2459925,34.0508026,"220 s spring st, los angeles, ca 90012, usa"
6/17/2018,220 S Spring St,", Los Angeles, CA","220 S Spring St, Los Angeles, CA",PJ,-118.2459925,34.0508026,"220 s spring st, los angeles, ca 90012, usa"
6/17/2018,220 S Spring St,", Los Angeles, CA","220 S Spring St, Los Angeles, CA",PI,-118.2459925,34.0508026,"220 s spring st, los angeles, ca 90012, usa"
6/19/2018,220 S Spring St,", Los Angeles, CA","220 S Spring St, Los Angeles, CA",PJ,-118.2459925,34.0508026,"220 s spring st, los angeles, ca 90012, usa"
6/20/2018,220 S Spring St,", Los Angeles, CA","220 S Spring St, Los Angeles, CA",PJ,-118.2459925,34.0508026,"220 s spring st, los angeles, ca 90012, usa"
6/23/2018,220 S Spring St,", Los Angeles, CA","220 S Spring St, Los Angeles, CA",PJ,-118.2459925,34.0508026,"220 s spring st, los angeles, ca 90012, usa"
6/24/2018,220 S Spring St,", Los Angeles, CA","220 S Spring St, Los Angeles, CA",PJ,-118.2459925,34.0508026,"220 s spring st, los angeles, ca 90012, usa"
6/25/2018,220 S Spring St,", Los Angeles, CA","220 S Spring St, Los Angeles, CA",PJ,-118.2459925,34.0508026,"220 s spring st, los angeles, ca 90012, usa"
6/27/2018,220 S Spring St,", Los Angeles, CA","220 S Spring St, Los Angeles, CA",PH,-118.2459925,34.0508026,"220 s spring st, los angeles, ca 90012, usa"
6/28/2018,220 S Spring St,", Los Angeles, CA","220 S Spring St, Los Angeles, CA",PH,-118.2459925,34.0508026,"220 s spring st, los angeles, ca 90012, usa"
6/29/2018,220 S Spring St,", Los Angeles, CA","220 S Spring St, Los Angeles, CA",PH,-118.2459925,34.0508026,"220 s spring st, los angeles, ca 90012, usa"
6/30/2018,220 S Spring St,", Los Angeles, CA","220 S Spring St, Los Angeles, CA",PI,-118.2459925,34.0508026,"220 s spring st, los angeles, ca 90012, usa"
6/27/2018,232 E 2nd St ,", Los Angeles, CA","232 E 2nd St , Los Angeles, CA",PJ,-118.242155,34.049037,"232 e 2nd st, los angeles, ca 90012, usa"
6/29/2018,232 E 2nd St ,", Los Angeles, CA","232 E 2nd St , Los Angeles, CA",PH,-118.242155,34.049037,"232 e 2nd st, los angeles, ca 90012, usa"
6/1/2018,232 E 2nd St,", Los Angeles, CA","232 E 2nd St, Los Angeles, CA",PI,-118.242155,34.049037,"232 e 2nd st, los angeles, ca 90012, usa"
6/2/2018,232 E 2nd St,", Los Angeles, CA","232 E 2nd St, Los Angeles, CA",PI,-118.242155,34.049037,"232 e 2nd st, los angeles, ca 90012, usa"
6/8/2018,232 E 2nd St,", Los Angeles, CA","232 E 2nd St, Los Angeles, CA",PK,-118.242155,34.049037,"232 e 2nd st, los angeles, ca 90012, usa"
6/12/2018,242 S Broadway,", Los Angeles, CA","242 S Broadway, Los Angeles, CA",PK,-118.2474379,34.0512759,"242 s broadway, los angeles, ca 90012, usa"
6/1/2018,303 S Hewitt St,", Los Angeles, CA","303 S Hewitt St, Los Angeles, CA",PF,-118.2362614,34.0452615,"303 s hewitt st, los angeles, ca 90013, usa"
6/4/2018,303 S Hewitt St,", Los Angeles, CA","303 S Hewitt St, Los Angeles, CA",PG,-118.2362614,34.0452615,"303 s hewitt st, los angeles, ca 90013, usa"
6/6/2018,333 S Alameda St ,", Los Angeles, CA","333 S Alameda St , Los Angeles, CA",PH,-118.2383234,34.0445344,"333 s alameda st, los angeles, ca 90013, usa"
6/9/2018,333 S Alameda St ,", Los Angeles, CA","333 S Alameda St , Los Angeles, CA",PF,-118.2383234,34.0445344,"333 s alameda st, los angeles, ca 90013, usa"
6/2/2018,333 S Alameda St,", Los Angeles, CA","333 S Alameda St, Los Angeles, CA",PE,-118.2383234,34.0445344,"333 s alameda st, los angeles, ca 90013, usa"
6/3/2018,333 S Alameda St,", Los Angeles, CA","333 S Alameda St, Los Angeles, CA",PF,-118.2383234,34.0445344,"333 s alameda st, los angeles, ca 90013, usa"
6/5/2018,333 S Alameda St,", Los Angeles, CA","333 S Alameda St, Los Angeles, CA",PF,-118.2383234,34.0445344,"333 s alameda st, los angeles, ca 90013, usa"
6/7/2018,333 S Alameda St,", Los Angeles, CA","333 S Alameda St, Los Angeles, CA",PH,-118.2383234,34.0445344,"333 s alameda st, los angeles, ca 90013, usa"
6/8/2018,333 S Alameda St,", Los Angeles, CA","333 S Alameda St, Los Angeles, CA",PF,-118.2383234,34.0445344,"333 s alameda st, los angeles, ca 90013, usa"
6/10/2018,333 S Alameda St,", Los Angeles, CA","333 S Alameda St, Los Angeles, CA",PG,-118.2383234,34.0445344,"333 s alameda st, los angeles, ca 90013, usa"
6/12/2018,333 S Alameda St,", Los Angeles, CA","333 S Alameda St, Los Angeles, CA",PG,-118.2383234,34.0445344,"333 s alameda st, los angeles, ca 90013, usa"
6/13/2018,333 S Alameda St,", Los Angeles, CA","333 S Alameda St, Los Angeles, CA",PG,-118.2383234,34.0445344,"333 s alameda st, los angeles, ca 90013, usa"
6/14/2018,333 S Alameda St,", Los Angeles, CA","333 S Alameda St, Los Angeles, CA",PG,-118.2383234,34.0445344,"333 s alameda st, los angeles, ca 90013, usa"
6/14/2018,333 S Alameda St,", Los Angeles, CA","333 S Alameda St, Los Angeles, CA",PH,-118.2383234,34.0445344,"333 s alameda st, los angeles, ca 90013, usa"
6/15/2018,333 S Alameda St,", Los Angeles, CA","333 S Alameda St, Los Angeles, CA",PI,-118.2383234,34.0445344,"333 s alameda st, los angeles, ca 90013, usa"
6/16/2018,333 S Alameda St,", Los Angeles, CA","333 S Alameda St, Los Angeles, CA",PG,-118.2383234,34.0445344,"333 s alameda st, los angeles, ca 90013, usa"
6/17/2018,333 S Alameda St,", Los Angeles, CA","333 S Alameda St, Los Angeles, CA",PG,-118.2383234,34.0445344,"333 s alameda st, los angeles, ca 90013, usa"
6/17/2018,333 S Alameda St,", Los Angeles, CA","333 S Alameda St, Los Angeles, CA",PG,-118.2383234,34.0445344,"333 s alameda st, los angeles, ca 90013, usa"
6/18/2018,333 S Alameda St,", Los Angeles, CA","333 S Alameda St, Los Angeles, CA",PH,-118.2383234,34.0445344,"333 s alameda st, los angeles, ca 90013, usa"
6/18/2018,333 S Alameda St,", Los Angeles, CA","333 S Alameda St, Los Angeles, CA",PF,-118.2383234,34.0445344,"333 s alameda st, los angeles, ca 90013, usa"
6/19/2018,333 S Alameda St,", Los Angeles, CA","333 S Alameda St, Los Angeles, CA",PH,-118.2383234,34.0445344,"333 s alameda st, los angeles, ca 90013, usa"
6/21/2018,333 S Alameda St,", Los Angeles, CA","333 S Alameda St, Los Angeles, CA",PH,-118.2383234,34.0445344,"333 s alameda st, los angeles, ca 90013, usa"
6/22/2018,333 S Alameda St,", Los Angeles, CA","333 S Alameda St, Los Angeles, CA",PI,-118.2383234,34.0445344,"333 s alameda st, los angeles, ca 90013, usa"
6/23/2018,333 S Alameda St,", Los Angeles, CA","333 S Alameda St, Los Angeles, CA",PG,-118.2383234,34.0445344,"333 s alameda st, los angeles, ca 90013, usa"
6/24/2018,333 S Alameda St,", Los Angeles, CA","333 S Alameda St, Los Angeles, CA",PH,-118.2383234,34.0445344,"333 s alameda st, los angeles, ca 90013, usa"
6/25/2018,333 S Alameda St,", Los Angeles, CA","333 S Alameda St, Los Angeles, CA",PG,-118.2383234,34.0445344,"333 s alameda st, los angeles, ca 90013, usa"
6/26/2018,333 S Alameda St,", Los Angeles, CA","333 S Alameda St, Los Angeles, CA",PH,-118.2383234,34.0445344,"333 s alameda st, los angeles, ca 90013, usa"
6/27/2018,333 S Alameda St,", Los Angeles, CA","333 S Alameda St, Los Angeles, CA",PE,-118.2383234,34.0445344,"333 s alameda st, los angeles, ca 90013, usa"
6/28/2018,333 S Alameda St,", Los Angeles, CA","333 S Alameda St, Los Angeles, CA",PE,-118.2383234,34.0445344,"333 s alameda st, los angeles, ca 90013, usa"
6/29/2018,333 S Alameda St,", Los Angeles, CA","333 S Alameda St, Los Angeles, CA",PF,-118.2383234,34.0445344,"333 s alameda st, los angeles, ca 90013, usa"
6/30/2018,333 S Alameda St,", Los Angeles, CA","333 S Alameda St, Los Angeles, CA",PG,-118.2383234,34.0445344,"333 s alameda st, los angeles, ca 90013, usa"
6/9/2018,360 W 3rd St,", Los Angeles, CA","360 W 3rd St, Los Angeles, CA",PI,-118.2845056,33.7416013,"360 w 3rd st, san pedro, ca 90731, usa"
6/10/2018,360 W 3rd St,", Los Angeles, CA","360 W 3rd St, Los Angeles, CA",PJ,-118.2845056,33.7416013,"360 w 3rd st, san pedro, ca 90731, usa"
6/13/2018,360 W 3rd St,", Los Angeles, CA","360 W 3rd St, Los Angeles, CA",PJ,-118.2845056,33.7416013,"360 w 3rd st, san pedro, ca 90731, usa"
6/13/2018,360 W 3rd St,", Los Angeles, CA","360 W 3rd St, Los Angeles, CA",PJ,-118.2845056,33.7416013,"360 w 3rd st, san pedro, ca 90731, usa"
6/17/2018,360 W 3rd St,", Los Angeles, CA","360 W 3rd St, Los Angeles, CA",PJ,-118.2845056,33.7416013,"360 w 3rd st, san pedro, ca 90731, usa"
6/18/2018,360 W 3rd St,", Los Angeles, CA","360 W 3rd St, Los Angeles, CA",PJ,-118.2845056,33.7416013,"360 w 3rd st, san pedro, ca 90731, usa"
6/19/2018,360 W 3rd St,", Los Angeles, CA","360 W 3rd St, Los Angeles, CA",PJ,-118.2845056,33.7416013,"360 w 3rd st, san pedro, ca 90731, usa"
6/21/2018,360 W 3rd St,", Los Angeles, CA","360 W 3rd St, Los Angeles, CA",PI,-118.2845056,33.7416013,"360 w 3rd st, san pedro, ca 90731, usa"
6/12/2018,360 W3rd St,", Los Angeles, CA","360 W3rd St, Los Angeles, CA",PI,-118.2845056,33.7416013,"360 w 3rd st, san pedro, ca 90731, usa"
6/23/2018,400 W 9th St ,", Los Angeles, CA","400 W 9th St , Los Angeles, CA",PE,-118.2589622,34.0438527,"400 w 9th st, los angeles, ca 90015, usa"
6/17/2018,400 W 9th St,", Los Angeles, CA","400 W 9th St, Los Angeles, CA",PF,-118.2589622,34.0438527,"400 w 9th st, los angeles, ca 90015, usa"
6/18/2018,400 W 9th St,", Los Angeles, CA","400 W 9th St, Los Angeles, CA",PF,-118.2589622,34.0438527,"400 w 9th st, los angeles, ca 90015, usa"
6/19/2018,400 W 9th St,", Los Angeles, CA","400 W 9th St, Los Angeles, CA",PE,-118.2589622,34.0438527,"400 w 9th st, los angeles, ca 90015, usa"
6/20/2018,400 W 9th St,", Los Angeles, CA","400 W 9th St, Los Angeles, CA",PG,-118.2589622,34.0438527,"400 w 9th st, los angeles, ca 90015, usa"
6/21/2018,400 W 9th St,", Los Angeles, CA","400 W 9th St, Los Angeles, CA",PE,-118.2589622,34.0438527,"400 w 9th st, los angeles, ca 90015, usa"
6/24/2018,400 W 9th St,", Los Angeles, CA","400 W 9th St, Los Angeles, CA",PF,-118.2589622,34.0438527,"400 w 9th st, los angeles, ca 90015, usa"
6/25/2018,400 W 9th St,", Los Angeles, CA","400 W 9th St, Los Angeles, CA",PD,-118.2589622,34.0438527,"400 w 9th st, los angeles, ca 90015, usa"
6/27/2018,400 W 9th St,", Los Angeles, CA","400 W 9th St, Los Angeles, CA",PH,-118.2589622,34.0438527,"400 w 9th st, los angeles, ca 90015, usa"
6/30/2018,400 W 9th St,", Los Angeles, CA","400 W 9th St, Los Angeles, CA",PF,-118.2589622,34.0438527,"400 w 9th st, los angeles, ca 90015, usa"
6/26/2018,404 S Figueroa St,", Los Angeles, CA","404 S Figueroa St, Los Angeles, CA",PK,-118.2562255,34.0522541,"404 s figueroa st, los angeles, ca 90071, usa"
6/1/2018,4th & Alameda ,", Los Angeles, CA","4th & Alameda , Los Angeles, CA",PE,-118.2403216,34.0432869,
6/3/2018,4th & Alameda ,", Los Angeles, CA","4th & Alameda , Los Angeles, CA",PE,-118.2403216,34.0432869,
6/4/2018,4th & Alameda ,", Los Angeles, CA","4th & Alameda , Los Angeles, CA",PE,-118.2403216,34.0432869,
6/17/2018,4th & Mateo ,", Los Angeles, CA","4th & Mateo , Los Angeles, CA",PE,-118.2353287,34.0414808,
6/30/2018,4th & Mateo ,", Los Angeles, CA","4th & Mateo , Los Angeles, CA",PE,-118.2353287,34.0414808,
6/17/2018,4th & Mateo,", Los Angeles, CA","4th & Mateo, Los Angeles, CA",PF,-118.2353287,34.0414808,
6/18/2018,4th & Mateo,", Los Angeles, CA","4th & Mateo, Los Angeles, CA",PD,-118.2353287,34.0414808,
6/19/2018,4th & Mateo,", Los Angeles, CA","4th & Mateo, Los Angeles, CA",PD,-118.2353287,34.0414808,
6/19/2018,4th & Mateo,", Los Angeles, CA","4th & Mateo, Los Angeles, CA",PH,-118.2353287,34.0414808,
6/20/2018,4th & Mateo,", Los Angeles, CA","4th & Mateo, Los Angeles, CA",PF,-118.2353287,34.0414808,
6/22/2018,4th & Mateo,", Los Angeles, CA","4th & Mateo, Los Angeles, CA",PG,-118.2353287,34.0414808,
6/22/2018,4th & Mateo,", Los Angeles, CA","4th & Mateo, Los Angeles, CA",PG,-118.2353287,34.0414808,
6/23/2018,4th & Mateo,", Los Angeles, CA","4th & Mateo, Los Angeles, CA",PD,-118.2353287,34.0414808,
6/23/2018,4th & Mateo,", Los Angeles, CA","4th & Mateo, Los Angeles, CA",PH,-118.2353287,34.0414808,
6/24/2018,4th & Mateo,", Los Angeles, CA","4th & Mateo, Los Angeles, CA",PE,-118.2353287,34.0414808,
6/24/2018,4th & Mateo,", Los Angeles, CA","4th & Mateo, Los Angeles, CA",PH,-118.2353287,34.0414808,
6/26/2018,4th & Mateo,", Los Angeles, CA","4th & Mateo, Los Angeles, CA",PE,-118.2353287,34.0414808,
6/26/2018,4th & Mateo,", Los Angeles, CA","4th & Mateo, Los Angeles, CA",PG,-118.2353287,34.0414808,
6/28/2018,4th & Mateo,", Los Angeles, CA","4th & Mateo, Los Angeles, CA",PD,-118.2353287,34.0414808,
6/28/2018,4th & Mateo,", Los Angeles, CA","4th & Mateo, Los Angeles, CA",PH,-118.2353287,34.0414808,
6/29/2018,4th & Mateo,", Los Angeles, CA","4th & Mateo, Los Angeles, CA",PD,-118.2353287,34.0414808,
6/29/2018,4th & Mateo,", Los Angeles, CA","4th & Mateo, Los Angeles, CA",PD,-118.2353287,34.0414808,
6/30/2018,4th & Mateo,", Los Angeles, CA","4th & Mateo, Los Angeles, CA",PE,-118.2353287,34.0414808,
6/1/2018,500 Center St,", Los Angeles, CA","500 Center St, Los Angeles, CA",PJ,-118.2307407,34.0522313,"500 center st, los angeles, ca 90012, usa"
6/2/2018,500 Center St,", Los Angeles, CA","500 Center St, Los Angeles, CA",PJ,-118.2307407,34.0522313,"500 center st, los angeles, ca 90012, usa"
6/21/2018,500 S Alameda St,", Los Angeles, CA","500 S Alameda St, Los Angeles, CA",PD,-118.2378561,34.0412445,"500 s alameda st, los angeles, ca 90013, usa"
6/10/2018,505 N Figueroa St,", Los Angeles, CA","505 N Figueroa St, Los Angeles, CA",PK,-118.2470432,34.0625079,"505 n figueroa st, los angeles, ca 90012, usa"
6/11/2018,505 N Figueroa St,", Los Angeles, CA","505 N Figueroa St, Los Angeles, CA",PJ,-118.2470432,34.0625079,"505 n figueroa st, los angeles, ca 90012, usa"
6/3/2018,530 Molino St ,", Los Angeles, CA","530 Molino St , Los Angeles, CA",PG,-118.2334405,34.0407706,"530 molino st, los angeles, ca 90013, usa"
6/5/2018,530 Molino St ,", Los Angeles, CA","530 Molino St , Los Angeles, CA",PE,-118.2334405,34.0407706,"530 molino st, los angeles, ca 90013, usa"
6/4/2018,530 Molino St,", Los Angeles, CA","530 Molino St, Los Angeles, CA",PD,-118.2334405,34.0407706,"530 molino st, los angeles, ca 90013, usa"
6/6/2018,530 Molino St,", Los Angeles, CA","530 Molino St, Los Angeles, CA",PF,-118.2334405,34.0407706,"530 molino st, los angeles, ca 90013, usa"
6/7/2018,530 Molino St,", Los Angeles, CA","530 Molino St, Los Angeles, CA",PG,-118.2334405,34.0407706,"530 molino st, los angeles, ca 90013, usa"
6/7/2018,530 Molino St,", Los Angeles, CA","530 Molino St, Los Angeles, CA",PH,-118.2334405,34.0407706,"530 molino st, los angeles, ca 90013, usa"
6/8/2018,530 Molino St,", Los Angeles, CA","530 Molino St, Los Angeles, CA",PD,-118.2334405,34.0407706,"530 molino st, los angeles, ca 90013, usa"
6/11/2018,530 Molino St,", Los Angeles, CA","530 Molino St, Los Angeles, CA",PE,-118.2334405,34.0407706,"530 molino st, los angeles, ca 90013, usa"
6/13/2018,530 Molino St,", Los Angeles, CA","530 Molino St, Los Angeles, CA",PE,-118.2334405,34.0407706,"530 molino st, los angeles, ca 90013, usa"
6/14/2018,530 Molino St,", Los Angeles, CA","530 Molino St, Los Angeles, CA",PE,-118.2334405,34.0407706,"530 molino st, los angeles, ca 90013, usa"
6/14/2018,530 Molino St,", Los Angeles, CA","530 Molino St, Los Angeles, CA",PD,-118.2334405,34.0407706,"530 molino st, los angeles, ca 90013, usa"
6/16/2018,530 Molino St,", Los Angeles, CA","530 Molino St, Los Angeles, CA",PE,-118.2334405,34.0407706,"530 molino st, los angeles, ca 90013, usa"
6/16/2018,530 Molino St,", Los Angeles, CA","530 Molino St, Los Angeles, CA",PF,-118.2334405,34.0407706,"530 molino st, los angeles, ca 90013, usa"
6/29/2018,550 N Figueroa St,", Los Angeles, CA","550 N Figueroa St, Los Angeles, CA",PJ,-118.2455813,34.0616716,"550 n figueroa st, los angeles, ca 90012, usa"
6/30/2018,550 N Figueroa St,", Los Angeles, CA","550 N Figueroa St, Los Angeles, CA",PK,-118.2455813,34.0616716,"550 n figueroa st, los angeles, ca 90012, usa"
6/9/2018,612 S Flower St,", Los Angeles, CA","612 S Flower St, Los Angeles, CA",PK,-118.2575274,34.0495881,"612 s flower st, los angeles, ca 90017, usa"
6/15/2018,612 S Flower St,", Los Angeles, CA","612 S Flower St, Los Angeles, CA",PI,-118.2575274,34.0495881,"612 s flower st, los angeles, ca 90017, usa"
